,Unnamed: 0,PatientAge,PatientGender,bmdtest_weight,bmdtest_height,heartdisease,diabetes,arthritis,respdisease,smoke,alcohol,oralster
32,32,-0.0331658070514373,,-0.3483941526026781,-0.0616162335347925,-0.0309378429562858,-0.0507506761281466,-0.0345919423930194,-0.0172099544910946,-0.1067709848350482,-0.0694622931297308,-0.0718976866768243
33,33,-0.0511742153129288,,-0.3158941606032153,-0.1286549897185969,-0.0635785654704952,-0.0236061077806029,-0.0112232412516553,-0.0371052738139672,-0.1043567987953331,-0.0991681024706139,-0.047720314574956
34,34,-0.0598068091441217,,-0.2843684911900768,-0.2155898270395315,-0.0704556597185241,-0.0419749231584085,0.0007419836097799,-0.0021550662209681,-0.0859014670816917,-0.0248039659889149,-0.0389654345033199
35,35,-0.0506736052105196,,-0.4284661610480136,-0.1814000534136661,-0.0672656141260346,-0.0396388688406361,0.0158530840157411,-0.0042117150442519,-0.049371402198389,-0.0067387529484881,-0.0535796582278338
36,36,-0.0926472086093235,,-0.2413374130489933,-0.1358603219541465,-0.0007495369145813,-0.0416619298067215,0.0110994677898093,-0.0031513352264587,-0.0944431432813777,0.027141853495888,-0.118301692827291
37,37,-0.0493148967388175,,-0.3874522911991833,-0.2261328724798967,-0.0527571530218002,-0.0313399671088441,-0.044998548353589,-0.0019396856645923,-0.0691658736623785,0.0165324110561235,-0.033517299531957
38,38,-0.047456164007962,,-0.616291547959054,-0.2376609596270169,-0.0226117676526933,-0.0273368602404682,-0.0283129566852795,-0.0027822392872201,-0.0792265838160866,-0.0262021014986575,-0.0475921785175255
39,39,-0.0547505235767764,,-0.3338764512119396,-0.0628316933451311,-0.004688434506751,-0.0164871884091417,-0.0269957557682243,-0.0026744491679318,-0.0906045939613171,-0.168134064837536,-0.0409972924094548
40,40,-0.1027011179360883,,-0.3613909912731115,-0.1887636590712802,-0.0669739475050428,-0.0262870868964906,-0.0035321805142292,-0.0038593508832076,-0.0559410290499744,-0.0187833154771557,-0.0180406316780719
41,41,-0.0052406926803003,,-0.6445663515900468,-0.1344784621661054,-0.0265142823727626,-0.0259319884887547,-0.0335874310403463,-0.0262774822151257,-0.0831033840193575,-0.3143130450057787,-0.0439897234114889
42,42,-0.0556006612528905,,-0.406409755099792,-0.181418614261928,-0.041171021276678,-0.0575481504237573,0.0003734312659038,-0.0103744622740549,-0.0190137009753321,-0.1241728181705208,-0.0731248803180641
43,43,-0.0490218319910569,,-0.4838858457700394,-0.2118697340786701,-0.0572725695507336,-0.0281823538664245,-0.0296728572101865,-0.0149184611062482,-0.0414175338390339,-0.116404068431398,-0.0562600638499497
44,44,-0.0764380656748708,,-0.5028139356842707,-0.2890503116864331,-0.0454327138625958,-0.053669122579365,-0.0262437229809702,-0.0017017574399571,-0.0991466317007436,-0.030952754302461,-0.042388967142148
45,45,-0.0746111093504908,,-0.4651818592037269,-0.2006792151742142,-0.0330588382140208,-0.0281006871907611,-0.0217958359961176,-0.0169020993754946,-0.0908015049428521,-0.0176928807982319,-0.0085817236931766
46,46,-0.0045532953071789,,-0.4969017282207622,-0.2275528258867056,-0.0238126347778315,-0.0331420369893158,-0.0290424947309122,-0.02115451360467,-0.0576154933026733,-0.1147272483859511,-0.0069181760329322
47,47,-0.0718107365300275,,-0.6213736693831258,-0.2494812999729396,-0.1024191272557106,-0.0241262668426656,-0.0083239104394396,-0.0189870270311727,-0.0694401842000267,-0.1028806606737151,-0.0120585027547774
48,48,-0.0387097093276354,,-0.5967029107660264,-0.1840803162468027,-0.0432312148528055,-0.0327535440135471,-0.0157390618819659,-0.0107506099048722,-0.0483901832917896,-0.064680441293921,-0.0090770369391139
49,49,-0.0733207710654497,,-0.3442225728931052,-0.1439446303741645,-0.008767232628801,-0.0132361560819505,-0.0384422711718073,0.0137746527785795,-0.0952637848966431,-0.071995821536055,-0.0500765796686379
0,0,-0.0980128895773484,,-0.4990890351911097,-0.2453422533986158,-0.0605036073877394,-0.0423327101084261,-0.0474995496769248,-0.0324694900824416,-0.0844388123576316,-0.0442739583615978,-0.1369369963890825
1,1,-0.101143251212147,,-0.5407528846883565,-0.3234144947656678,-0.0458556381112005,-0.042548892566927,0.0154435802943188,-0.0405208430992136,-0.087760474938674,0.0025953822641836,-0.1356074401989966
2,2,-0.074984532979702,,-0.5115265767935309,-0.2458973895950977,-0.0418793224086437,-0.0526889548502991,-0.0379309473602449,-0.0145131930661634,-0.136509573060896,-0.0598515899422873,-0.0024978787491714
3,3,-0.069011250936277,,-0.6428475132117792,-0.1253443743010507,-0.0949426100422679,-0.1264492913783994,0.0080640313711413,-0.0131305900128897,-0.1054618291020232,-0.0607120237563016,-0.0589791996269908
4,4,-0.0772282804336601,,-0.3969021110001407,-0.1241114945470154,-0.1458537270814142,-0.0855009086540645,-0.0236988561656064,-0.0470020309334153,-0.1118196871098291,-0.0580252881784251,-0.0261408970574426
5,5,-0.0601913182187161,,-0.4309999302231042,-0.3415733773615466,-0.0302395588447643,-0.0533461072400514,-0.0272172071279435,-0.0595275676191153,-0.1287211388417724,-0.0567284627308974,-0.0836916620551391
6,6,-0.062235928846402,,-0.4863260050988971,-0.3053047144202574,-0.1197613257213896,-0.0979608264132816,-0.0212737312174349,-0.0253018173474659,-0.1509113196657097,-0.0714331017096747,-0.0658604630939254
7,7,-0.1261519175333854,,-0.2784713298686512,-0.3268205979140604,-0.0567756725520085,-0.0665169748771232,-0.035141448006952,-0.0440882297701452,-0.1420030878478391,0.3394677565989288,-0.0395504600682659
8,8,-0.150222331246669,,-0.5423953586445109,-0.2676884293501478,-0.1137403634088198,-0.0822951660455117,-0.0238541168180428,-0.0082216896142848,-0.0750437677844619,-0.0969195392912092,-0.029845129747845
9,9,-0.0844500933872305,,-0.55046375115899,-0.2100142626718664,-0.0161546173330255,-0.0363333290931711,-0.0307578808807109,-0.0902919920424978,-0.1150796509492069,-0.0329381874278276,0.0070514558237796
10,10,-0.0328848161097159,,-0.593505603414336,-0.1076541248480718,-0.0640987367629655,-0.0589916391104032,-0.0641159305112564,-0.0531652477450916,-0.1021606815932123,-0.1051723636780919,-0.0276873410584495
11,11,-0.106784957213434,,-0.565203015575515,-0.3220743808790707,-0.0587018518385429,-0.0397166375985882,-0.0487906078851101,-0.0366961332700013,-0.1047153048359956,-0.1801683460026435,-0.0363564413145225
12,12,-0.1423586289198841,,-0.6770519481671085,-0.2867469501410795,-0.0950615916452708,-0.0297243468131744,0.0099387560090049,-0.0289671032081941,-0.1069772388259822,-0.1276504312783724,-0.0776934639120492
13,13,-0.0301326375541872,,-0.3507253805011003,-0.2272137651540948,-0.0394170076566258,-0.0877082313747796,-0.0246542006957319,-0.0332820323114886,-0.110705674691355,-0.0717949181770158,-0.0274744160621835
14,14,-0.083063284132774,,-0.638518894642607,-0.2901542545068118,-0.0669196531130944,-0.0472278951110964,-0.0288460192612822,-0.0810400019723549,-0.1265415814890744,-0.1505174312287927,-0.0616270743820219
15,15,-0.1136912958174272,,-0.3092670238089579,-0.208260098980916,-0.0657679302980547,-0.121599602137228,-0.0292814115692698,-0.0271229235175247,-0.1052415253386314,-0.1171308568402094,-0.0548270480441563
16,16,-0.0675922408750064,,-0.664265924023113,-0.254084782470755,-0.1176271161009172,-0.0214716969228088,-0.0072643346737033,0.0406596581890712,-0.1071022893587845,-0.1341997280505606,-0.0674330712721611
17,17,-0.1130185404890176,,-0.4073810356358929,-0.1801822469971041,-0.0651369275896529,0.018197628788252,-0.0154737884062226,-0.0644054424687594,-0.1233257760938111,-0.2819368407575415,0.0096736105815666
18,18,-0.0927945995597749,,-0.4729912264387033,-0.0049051364918701,-0.1140387300279615,-0.0803345974007165,0.0119392155727455,-0.0429344213572278,-0.0868957403135026,-0.1060438439154924,-0.0356413683597405
19,19,-0.0848371802240803,,-0.4603412746693516,-0.1705208633660306,-0.0925328436382244,-0.0612912692952447,-0.0442870751442767,-0.0001593409190592,-0.0932538002806662,-0.0506129117527001,-0.0929075041078906
20,20,-0.0651384858705148,,-0.5909088839612453,-0.2789680855318168,-0.0530341204369253,-0.0751290197054446,-0.0069393689978927,-0.024885607357169,-0.1274659483949685,-0.1783089344687924,-0.0387636478004325
21,21,-0.059489747657218,,-0.3746862212764512,0.0081294171453258,-0.1004341925560396,-0.038161310967989,0.0132050394463912,-0.0522542516387858,-0.0317322234702504,-0.176360498917788,-0.0335135894930087
22,22,-0.1154169431838991,,-0.6008161023000742,-0.2438842590571772,0.0029194550395479,-0.0305147264231677,0.0136673569176948,-0.0226898379911502,-0.0824343972044223,-0.1562557340010024,-0.0928967712708133
23,23,-0.123836737000585,,-0.4979245207923299,-0.1294611655981099,-0.0491410918478658,-0.0583434968581988,-0.0470726773080083,-0.0477478559508517,-0.0546600945365529,-0.0940429204056905,-0.013313051036413
24,24,-0.0737876932549199,,-0.3580971365073395,-0.0681882273599285,-0.039000016509481,-0.0786007709439142,-0.0406509732262434,-0.0333813431112104,-0.0940014754968865,-0.2590061347720513,-0.0564623722138009
25,25,-0.0985681719684663,,-0.5054555918703685,-0.208804780077435,-0.0362286730990601,-0.0426810764749767,-0.0515140793086037,-0.0408752195104864,-0.0381489354456781,-0.1537586370645967,-0.0292905146481299
26,26,-0.0674954555454445,,-0.5702750099762495,-0.2637924342680835,-0.0500781706343711,-0.0596761051241634,-0.0505361050100507,-0.029355015468589,-0.12665571183441,-0.2781710151012346,-0.0868681643039845
27,27,-0.0826510052461235,,-0.3523198349345116,-0.1513018723566863,-0.0305204985157818,-0.1052690968335834,-0.0201695423533116,-0.0312328044459242,-0.0872805327690415,-0.1912282948699073,-0.0420171074157744
28,28,-0.0767631930801993,,-0.5421174253089169,-0.1948171758461749,-0.0851818027958737,-0.0700735498846913,-0.0415791168746579,-0.0396336870754603,-0.1237427031158509,-0.1870514552647559,-0.0482865076586322
29,29,-0.0992528602657822,,-0.3890505442544369,-0.1872558739164218,-0.0293297069191511,-0.0609597247278774,-0.0371549740551122,-0.0275089459487123,-0.1461973833519363,-0.1748199921225213,-0.0653148026050296
30,30,-0.0913263058522473,,-0.5214815739146066,-0.2496343243319276,-0.0123935077849612,-0.072406670741191,0.0205346380502926,-0.0308171436699329,-0.0861405994080897,-0.1258855406456227,0.0950947274494312
31,31,-0.1235788287819772,,-0.58638836179344,-0.2885749161239934,-0.0209772829952872,-0.0592427602150331,-0.0201203228128428,-0.012428669179336,-0.1057308616875349,-0.1069845393439059,-0.0450482617327747
32,32,-0.0792278067160054,,-0.3767166639208548,-0.0901649549812593,-0.0406395281031926,-0.0911142247517067,-0.0466282538029354,-0.0350032252322658,-0.1494546545832216,-0.0960204497674368,-0.082566194452226
33,33,-0.10241975493812,,-0.344969540570849,-0.2072921641544733,-0.0823736899797993,-0.0659644084856025,-0.0150190947320405,-0.0732177637162914,-0.1264159746766002,-0.1418103174757228,-0.055039562446445
34,34,-0.1068759523128186,,-0.3088901943265469,-0.2673827424772179,-0.1072127813391681,-0.0805671032030495,0.0045344160113385,-0.0335149221688189,-0.1254084779540027,-0.0409179214498256,-0.0635823190273401
35,35,-0.1148231716542542,,-0.447721204381148,-0.2477071775582453,-0.0886525154084434,-0.0695922929485726,0.0073054771358462,-0.0138008303143213,-0.0732582528674645,-0.0204348909474803,-0.0526816026519725
36,36,-0.1496895384711778,,-0.2639800917632506,-0.1676485836323635,-0.0070102912825069,-0.0590065399829804,0.0169601169176571,-0.0281643766095469,-0.1183800117827782,0.0092012070750001,-0.1388059812989419
37,37,-0.0854469680655984,,-0.4050387184185591,-0.2799328850849738,-0.0702012901928503,-0.080656919460516,-0.0627686221645515,-0.0199188318402008,-0.1067462024181731,0.0061991532129451,-0.0313930996111557
38,38,-0.0923908334670424,,-0.6474583976346806,-0.2674285648946159,-0.0191350857246688,-0.0385089664916245,-0.0351921128551331,-0.0106166614143226,-0.1181485022396919,-0.063177183468746,-0.0499323240189606
39,39,-0.0987266192979381,,-0.3518534714117127,-0.0940154477034846,-0.0090446179520795,-0.0273488906599201,-0.0428239099395573,-0.0233116213295203,-0.1408861745936804,-0.2505118370185524,-0.0324688010168052
40,40,-0.1686383686866139,,-0.4017418520291764,-0.2432303315553852,-0.0992134733803187,-0.0856398002433866,-0.0109312016179936,-0.0221048661114504,-0.0718441559700717,-0.0672283447941339,-0.0176273793179617
41,41,-0.0323696927682226,,-0.6777208542076354,-0.1608743560719108,-0.0322171190664022,-0.0458155442034071,-0.0426797963136873,-0.0549933157912847,-0.1123213819712896,-0.4230787596577183,-0.0422713448856544
42,42,-0.0958251920148092,,-0.430019066557102,-0.2219114878382488,-0.0635696371126373,-0.141024900964358,0.0031146000557296,-0.0255358645720826,-0.025120479910861,-0.1890121924032946,-0.0748411770372314
43,43,-0.0933087815717357,,-0.5049033671299585,-0.2556954152396735,-0.0784914217706485,-0.0569024761883909,-0.0314334970359611,-0.0256953270132018,-0.0553357875403295,-0.1528269184964434,-0.0576013796399355
44,44,-0.1314485101233344,,-0.5187150251946362,-0.3560982692988645,-0.0583778040228306,-0.0719148746431248,-0.0279445874191639,-0.0087522349401405,-0.1235118075110615,-0.0255271745295164,-0.0409337671341165
45,45,-0.1303858548793424,,-0.5076234014706476,-0.2621457003912906,-0.0443575595165446,-0.0401097685041913,-0.0228689053844222,-0.0435843292801649,-0.1281353257498589,-0.0529790954129791,-0.0131487313813338
46,46,-0.041161503568152,,-0.5130431459175924,-0.2695627946067824,-0.033656459285881,-0.0483901875779169,-0.0510440963552414,-0.0389616415204454,-0.0943503775252043,-0.178026112206084,-0.0116712276434989
47,47,-0.1112077077299069,,-0.6485273101629434,-0.2964231502126111,-0.1529759552706164,-0.0350892783484477,-0.0043836830643169,-0.0353510881570993,-0.0961462692852823,-0.1735338605885987,-0.0169116079566933
48,48,-0.0679030591189258,,-0.6221955292660428,-0.238121588174607,-0.0537081312090985,-0.0609974222429878,-0.0227603100742732,-0.0424520151859273,-0.078007531972819,-0.0880399627262897,-0.0082244295165669
49,49,-0.1377500400356646,,-0.3686838776886996,-0.1935839821733329,-0.0014407947144927,-0.0270393358248928,-0.0564359933975977,0.022614546416111,-0.1127883191762426,-0.0941293862932184,-0.0545518255200694
0,0,-0.0511202162184871,,-0.4394096809444252,-0.1573661124037424,-0.0484117286248224,-0.0265377155207957,-0.0318047446254254,-0.0195230163769868,-0.061165270389671,-0.1354158281192967,-0.0367478817240025
1,1,-0.0147044619765714,,-0.4548341369990687,-0.2113947186784406,-0.0102169815321255,-0.0340621667542857,-0.0648995266615122,-0.0206561521548533,-0.0360084865318925,-0.1408854664213601,-0.0592290496230925
2,2,-0.0215330236935564,,-0.4514076850843704,-0.1954956921599955,-0.0374505367036299,-0.026281400241221,0.0057011101834725,-0.0044326269418686,-0.0702552406731431,-0.0052892101125068,0.0030049075021123
3,3,0.0132634030276841,,-0.5486691762269562,-0.0888215274520569,-0.069140214954847,-0.0285894230455872,-0.0619851522968593,-0.0143334681606641,-0.076870794788695,-0.0690042924078682,-0.0166955874486287
4,4,-0.023741759228081,,-0.2853048293749582,-0.091887851378531,-0.1122088684593498,-0.0440238232986502,0.0093134846155416,-0.0483043023699925,-0.0962686012137927,-0.1415084092690404,0.0053897355478749
5,5,-0.0356796736780666,,-0.341102478483233,-0.1875981152250676,-0.0192614043731131,-0.048622525804123,-0.0368426241807127,-0.02515057372103,-0.0839419963168521,-0.015249172853567,-0.0382744794838509
6,6,0.0328602392812886,,-0.419687361846782,-0.1757851408118906,-0.1077792465604849,-0.0442754469708277,-0.0350411470270026,-0.0067818023229853,-0.0610145733061351,-0.0829558505016283,-0.0448320380247762
7,7,0.0074692847198858,,-0.2006332639584869,-0.2286663018331434,-0.0312570090217463,-0.0326091753001702,-0.0011957326176597,-0.0149998186302278,-0.0803540805899551,0.3016774543255196,-0.011741287231948
8,8,-0.0148847473430444,,-0.4348621183665881,-0.1655333040198559,-0.0602730637094435,-0.0180384752118292,-0.0369457658043421,-0.0126810574266444,-0.0376048507407384,-0.1078422866739599,-0.0109444793433288
9,9,-0.0037878077912982,,-0.461027781145668,-0.1104515263302909,-0.0369145245868098,-0.0563845407166601,-0.0636459520322181,-0.0565653497453926,-0.0472280170049592,-0.0046802584334859,-0.0075281636993311
10,10,-0.0103101295606948,,-0.4867677971874649,-0.1226814084700123,-0.0614305345524135,-0.0270178501654001,-0.0366683147420516,-0.0460491613522453,-0.0657628627346706,-0.1181855779588374,-0.0072599923644696
11,11,-0.0076824839163223,,-0.4961009895637567,-0.1763632842586113,-0.0228717073052795,-0.0273672363331705,-0.0079646702903841,-0.0188589980920932,-0.0251398566280807,-0.2064533649508715,-0.0187266549107139
12,12,-0.0577738493907511,,-0.5206978093126187,-0.2028221304930744,-0.1164751794974894,-0.0403086852976082,-0.0410195571177272,-0.0175600201641799,-0.0628447894569028,-0.0972358891788871,-0.0957183896405344
13,13,-0.0016560084910473,,-0.2569897806959347,-0.1213709861332876,-0.0320203184043126,-0.0482706939018096,-0.0194179654028128,-0.015752848855125,-0.0817562417759858,-0.1139084793204869,-0.0227657725855092
14,14,-0.0336837949297439,,-0.5373687831175777,-0.1841975438601513,-0.0732654340755207,-0.045059076246692,-0.0634643878077638,-0.0806273712173244,-0.0646362223234906,-0.1057257603893462,-0.025539343583758
15,15,-0.0326186699102688,,-0.2744964345584886,-0.152031968282607,-0.0160561262672784,-0.0490745249832513,-0.0277454885465848,-0.0080134564480724,-0.0670200517902326,-0.1761964190900777,-0.0319134100324827
16,16,-0.0078431629802238,,-0.6094198303466598,-0.1760015242756201,-0.1154047754318901,-0.0460499045755342,-0.0111831146795231,-0.0100743754742997,-0.053044858086269,-0.1165923446798422,-0.0547759458854597
17,17,-0.0528185073422562,,-0.3427529420839321,-0.0734049641174006,-0.0821931795594845,-0.0257715147089721,-0.0156753465711627,-0.0618031739824158,-0.0665371964617769,-0.1737347162759477,0.0055371058205093
18,18,0.0138517029139446,,-0.4222025945929104,-0.0549854386969874,-0.0991741766787595,-0.0313914257679412,-0.0581411765185697,-0.0288787670431562,-0.0862527922259883,-0.1410487509946969,-0.0248484420935601
19,19,-0.0294211201055427,,-0.3611169605323314,-0.0857178610810256,-0.0579767047944703,0.0104463628529571,-0.031489784316254,-0.0581999414867875,-0.0587895935765228,-0.0609158311616433,-0.0234431197795783
20,20,0.0257793312225764,,-0.5677786601124752,-0.1493953454741776,-0.058942237680523,-0.0404861721147853,-0.0461509219972078,-0.0158510148246133,-0.0716554129019582,-0.1318733720593023,-0.0192121961861815
21,21,-0.0098966492752015,,-0.3057637348553876,0.0153620969629506,-0.1045326388890517,-0.005526486140801,-0.0672577289885403,-0.0384107482731859,-0.0120980837590234,-0.1819791076651582,-0.0152307656298635
22,22,-0.021797617675078,,-0.4953054614213372,-0.2107437892128889,-0.0400522585948697,-0.0460787825586963,-0.0138601576802754,-0.0314254782151206,-0.0648288363470523,-0.0934972164807046,-0.0650319750086731
23,23,-0.0543708126652837,,-0.40257917870352,-0.1094171456533292,-0.0634256106088178,-0.0551495308098712,-0.0217833955189614,-0.034970939343015,-0.0272245266876829,-0.0671330413728408,-0.0137435846265299
24,24,-0.036316425239304,,-0.3083645037806779,-0.0500939465482879,-0.0300484571862391,-0.0122131797331856,-0.0186554158667462,0.0029392958467022,-0.0735893658824784,-0.264133018023222,-0.0177393952476663
25,25,-0.0320629897329864,,-0.4252958359874352,-0.0935870632069619,-0.0315604088619012,-0.0227995906542055,-0.0333339449533844,-0.0159888168434074,-0.0484248293390989,-0.0710121824580347,-0.0300929881136335
26,26,0.0135506332814678,,-0.4347222738373257,-0.1593315112523823,-0.0256632526452564,-0.0508439301554488,-0.0325234044488453,-0.0205247013038227,-0.1041191480428687,-0.2168522026625534,-0.0357362295944858
27,27,-0.0354729536459381,,-0.2765524188671475,-0.1267228828948543,-0.0354788553618352,-0.0253577301897014,0.0064502616527144,-0.0265139474790392,-0.0486095610046628,-0.1682339861315076,-0.0730504948275059
28,28,-0.0093902481717536,,-0.4605333218940661,-0.1834142500501434,-0.0790862826318461,-0.0608738096506034,-0.0533188408796614,-0.0051532862259997,-0.0810515300597336,-0.0805979933440204,-0.0419886612860276
29,29,-0.0416220258771005,,-0.3427427624143671,-0.1122864940100574,-0.0448806465374298,-0.0482426389423897,-0.0086770595723966,-0.0328250640587071,-0.0715028948878351,-0.1753571571216505,-0.0489056037022519
30,30,-0.0511838097505725,,-0.4259635900689666,-0.1545156687093074,-0.0712807966044943,-0.03195022382606,-0.0291444277604726,-0.0285221298259858,-0.0699758217371595,-0.095712856319428,0.0870266889569997
31,31,-0.010635989467495,,-0.510548503406383,-0.2040054471901402,-0.0450164809945428,-0.0160992930233101,-0.00057746827342,-0.0127692353930637,-0.0413597047119465,-0.0659501728518445,-0.024260957720767
32,32,-0.0317472111634689,,-0.2690862158696701,-0.0328721703597283,-0.0542426789418597,-0.0010353133684934,-0.0286170019606093,-0.0233081774996457,-0.0786960523905888,-0.0553008150454745,-0.0160002735117628
33,33,-0.052821499956897,,-0.2366314154858733,-0.0637139005532687,-0.0610167660800138,-0.0008915011896239,-0.0072665985005888,-0.0422960463107398,-0.067153236037927,-0.0799556703589297,-0.0206578892002984
34,34,-0.0463882249136304,,-0.2203808645601466,-0.1311478856726715,-0.1014416481992526,-0.0634259200327156,-0.0591418623159534,-0.0455629477781192,-0.0717458872774192,-0.0202536894531535,-0.0180169414822022
35,35,-0.0047255101175167,,-0.3608401518545274,-0.1111264278795065,-0.0865324669520746,-0.034387225432763,-0.0614291480114788,-0.0101686225822974,-0.0273845057339214,-0.1043241273971684,-0.0174923736750549
36,36,-0.0596490586175175,,-0.1615950316769707,-0.1319833251827293,-0.0035611559960169,-0.0286839058085561,-0.0365637539485321,-0.0302356507033043,-0.0893915228483082,-0.00146495840203,-0.071953962753716
37,37,-0.0288473090835099,,-0.3274511679212508,-0.1885090589523079,-0.1086956538858765,-0.0420801042296488,-0.0579916630527603,0.0085116994194562,-0.0478302026606647,-0.0033648668218073,-0.0226342314220684
38,38,-0.0570866551973496,,-0.5148919296976766,-0.2112711372227325,-0.025612465532435,-0.0320261600159252,-0.0490642909530831,0.0028943016617986,-0.1000591810169779,-0.0096086356028084,-0.0662656849150116
39,39,-0.0175118294348921,,-0.2921034484839069,-0.0092783202539232,-0.0198759195997477,-0.0502705560228491,-0.0590865813794792,-0.0078492583111111,-0.033125749466828,-0.1292551367405758,-0.026715281209364
40,40,-0.0174771106004503,,-0.3315738200731668,-0.1490670510612506,-0.094132415704889,-0.008579420975048,-0.0384792708346126,-0.0157398967183175,-0.0450590574462008,-0.0333442513135222,-0.0052346805207188
41,41,-0.0022711631866296,,-0.5583275349658119,-0.1614620259165933,-0.0403562130214396,-0.0179219260215377,-0.0509905768315479,-0.0492393333584924,-0.0654961773351885,-0.3571155084606396,-0.0244343647331219
42,42,-0.0294565796557164,,-0.374481440938283,-0.1345707339703263,-0.0439100661046749,-0.0119527001020536,-0.0085340695597619,-0.0114145274547829,0.0047875135880066,-0.1240038938981957,-0.0271151306493753
43,43,0.0069794078960607,,-0.3916632516871317,-0.1670638978779624,-0.0594352237854318,-0.0224480214165863,-0.018981370960825,-0.0090978124888059,-0.0367874847845399,-0.1699174802450511,-0.0537255567918266
44,44,-0.0273391568417267,,-0.421844041413177,-0.2279939046484311,-0.0593545952278644,-0.0308462827566391,-0.0244846964661917,-0.0204110767530749,-0.0604146802308744,-0.1230481386942272,-0.0427743962750819
45,45,-0.0139590558501179,,-0.3855711330375997,-0.146078630030825,-0.0224194239475008,-0.050440371606808,-0.0055563711258581,-0.0362733856689994,-0.0707359493641268,-0.0065704581019709,0.0047017636227173
46,46,-0.0060647070518464,,-0.4321574654505531,-0.1697791038282938,-0.0474622163603666,-0.0429697961880997,-0.0057581338130889,-0.0132615558407835,-0.0559945283240357,-0.0696831089446212,0.0213594196212218
47,47,-0.0154389734094011,,-0.5242724973743587,-0.1941763204767188,-0.1222592522078798,-0.0030363296118909,-0.018023148556743,-0.0103419952614822,-0.0693384526751204,-0.1401847895347718,0.0159164756518188
48,48,-0.0134165988331975,,-0.5040872689842839,-0.1619488373256845,-0.0325954220355608,-0.032801488857872,-0.032193494227777,-0.0291013134347659,-0.0513470324736669,-0.1285035408061412,-0.0122715838836009
49,49,-0.0611347904069954,,-0.2471443641901773,-0.1266165634702305,-0.0534860415120488,0.0022035152572041,-0.0314762368572989,-0.0250588674251903,-0.0937983235857593,-0.0757292067047157,-0.0383952514569987
0,0,-0.0064180611434192,,-0.5687755939804946,-0.1604941200561123,-0.0641877042640617,-0.0481946966402395,-0.0065179451029879,-0.0413776518536259,-0.0215613690335643,-0.0638655494835467,-0.0589039829240689
1,1,-0.0087071781734207,,-0.3166921493343639,-0.109032348562108,-0.0646084338535426,-0.0645241697091867,0.0175022155327606,-0.020595689222091,-0.065107081159988,-1.1804036300855358e-05,-0.0590878080063514
2,2,-0.0293959318869418,,-0.4377270632109009,-0.1362314508947495,-0.0234070354659754,-0.0339659901159357,-0.0192616759545951,-0.0533739910647454,-0.0661727194093431,-0.2078546880372098,-0.0420661677918623
3,3,-0.0120406225349467,,-0.4119075329832564,-0.1288566596482527,-0.0544663719017441,-0.0386466642804177,-0.0192874989034337,-0.0251603131135733,-0.1036651373361736,-0.1185359148320128,-0.0526389654202641
4,4,-0.0266564669006363,,-0.5075387733471601,-0.1148316563505282,-0.0442943989848447,-0.0452274831890837,-0.0226749770018557,-0.0409312612174657,-0.0770915736780781,-0.0660452899218906,-0.0495188613983292
5,5,-0.0669003875695271,,-0.5187466941391115,-0.190569818635975,-0.0189746012998623,-0.0052350947497123,-0.0219761997465128,-0.0262284247002961,-0.0669055452532128,-0.0080723508078472,-0.0347404955415411
6,6,-0.0446271979728782,,-0.4092371148940916,-0.1397657601186486,-0.0289213909029559,-0.0500175465876466,-0.0229395272329773,-0.0387219729735923,-0.0681453623129222,-0.0147297139435307,-0.0546618826734908
7,7,-0.0847968055521621,,-0.3571913145701424,-0.1198503769784156,-0.0282329027107706,-0.0415824972328755,-0.0372839508846563,-0.0347104966810984,-0.0599559560668978,-0.0754576741690244,-0.012891031394735
8,8,-0.0301050770006348,,-0.4409685489388513,-0.1026222628928938,-0.0670719406746704,-0.0286065801167434,-0.0657058634480267,-0.0572726900899389,-0.0226705038763614,-0.1071157833690905,-0.0302448111841644
9,9,-0.0394166358057723,,-0.5857389923555187,-0.2727001847335126,-0.0673259145086271,-0.0358318520664429,0.0204852896092455,-0.0281532285897974,-0.0473988078635896,0.0264058543694303,-0.013262987331946
10,10,-0.0150713795324741,,-0.1615542283601041,-0.1473825284406034,-0.0097551301442906,-0.0003164905316197,-0.0246132092870587,-0.0305785189557545,-0.0598974579639366,0.3608981201778387,0.0283693182920039
11,11,-0.0080958140454514,,-0.2941748634657588,-0.1272936046610033,-0.0336400787957329,-0.0436063224229401,-0.018851564348024,-0.0090511362893543,-0.02633485871425,-0.0453283548357512,-0.0174009861507811
12,12,-0.0207970651603945,,-0.5076512667051762,-0.1894443581252958,-0.0697614579636878,-0.0572720295058,-0.0232718095045114,-0.0305265617517287,-0.0670686683387937,-0.0028434136774244,-0.0278985141108967
13,13,-0.0503344331964121,,-0.3388271112205407,-0.1362375731054965,-0.0295269632652193,-0.048404948669658,-0.0356554982778303,-0.0388797727642935,-0.0636724457995083,-0.0166896474143425,-0.0263220261891763
14,14,-0.01159746729067,,-0.4959937369300882,-0.0991851451657932,0.0055345850760222,-0.0128028013170187,-0.0136361533498452,-0.0280511980576967,-0.0627561061832202,-0.1345057783619068,0.0046928439550679
15,15,-0.0322680466042679,,-0.2714998749559061,-0.0556515364421676,-0.0143912775712353,-0.0231425569886176,-0.0253833938234731,-0.0385776137076383,-0.0469411832754973,-0.0842945845392568,-0.0553526276504965
