PatientAge,bmdtest_height,bmdtest_weight,bmdtest_tscore_fn,PatientGender,parentbreak,ptunsteady,whereliv,education,alcohol,wasfractdue2fall,ptfall,fxworried,notworking,marital,arthritis,cancer,diabetes,heartdisease,respdisease,howbreak,hip,ankle,clavicle,elbow,femur,spine,wrist,shoulder,tibfib
66,154.94,72.5747792,-1.7,1,0,0,2,4,0,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
75,161.6,85.6,-1.7,1,0,0,1,4,0,1,0,2,1,6,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
66,165.1,83.91458845,-1,1,0,0,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
64,167.64,64.86370891,-1.7,1,0,1,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
52,170.1,80.7,-2.3,2,0,0,2,4,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
72,155.7,115.7,-1.7,1,0,1,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
61,169,60,-1.2,1,0,0,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
84,155.5,71.1,-0.7,1,0,0,4,3,0,1,0,1,1,6,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
61,166,77,-1.7,1,0,0,2,5,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
59,167.64,75.29633342,-2.3,1,0,1,2,4,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
71,165,100,-1.3,1,0,0,2,4,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51,156,46.26642174,-2.3,1,1,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
66,165,70.30681735,-1.5,2,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
69,156,75.29633342,-1,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59,158,62,-1.6,1,0,0,2,4,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57,157,49.5,-1.8,1,0,0,1,3,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
75,160,65,-1.6,1,0,0,2,4,0,1,0,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
63,166,81.5,-1.6,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
80,147,66,-1.5,1,0,0,1,3,0,1,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70,159,61,-0.9,1,0,0,2,3,0,1,0,2,1,5,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
75,157.48,47.62719885,-1.8,1,0,0,2,3,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
61,156,57,-2,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78,155,65,-1.8,1,0,2,1,3,0,1,2,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68,166.2,68.76460329,-1.2,1,0,0,2,3,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
60,161,65,-0.9,1,1,0,1,4,0,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
68,159,83,-1.8,1,2,0,2,3,0,1,1,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
59,157,72,-1.6,1,2,1,1,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
74,172.4,64,-2.3,1,0,0,2,5,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60,162.56,72.5747792,-1.1,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
61,156.9,59.2,-0.9,1,0,0,2,4,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
66,152,75.3,-2,1,0,0,2,3,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
53,154,60,-2.8,1,0,0,1,4,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
72,151,60.7,-2.1,1,0,0,1,4,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
72,150.8,76.9,-2,1,0,0,1,3,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
74,156,51.5,-1.9,1,0,0,1,4,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67,164.338,96.16158244,-1.3,1,0,1,1,4,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68,161.1,70.2,-2.4,1,0,0,2,4,0,1,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70,157,74,-2,1,0,1,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70,149.86,63.5029318,-2.1,1,0,1,2,3,0,1,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
64,156.21,52.16312255,-2.1,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
63,158,61.4,-1.9,1,0,0,2,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59,158,67.8,-2.4,1,0,1,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57,160,78.01788764,-1.6,1,0,0,2,5,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
76,161,91,-0.6,1,0,0,2,3,0,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
58,155.5,88.9,-1.8,1,0,2,2,3,0,1,0,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
56,156.1,74.6,-0.8,1,1,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
65,165,92.2,-1.8,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
87,168,80,-1.3,2,0,0,1,3,0,1,0,0,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
68,160.02,82.55381134,-1,1,0,1,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60,158.5,83.5,-1.5,1,0,0,2,3,0,1,1,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
76,155,70,-1.2,1,0,1,2,3,0,1,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
59,160,58,-1.5,1,0,0,2,4,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57,160.2,65.8,-2.7,1,0,1,2,3,0,1,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,158.2,55,-3.1,1,0,0,2,3,0,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
83,170.5,72.6,-1.1,2,0,1,2,1,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57,153,76.3,-1.7,1,0,0,2,4,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
70,162,54.2,-1.4,1,0,1,2,3,0,1,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
56,152.2,37.3,-2.2,1,0,0,1,3,0,1,1,1,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
75,172.72,90.718474,-2.6,2,0,0,1,2,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
85,162.56,66.22448602,-1,1,0,0,2,2,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57,164,70,-2.5,1,2,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
66,158,71,-1,1,0,0,1,5,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
76,150,88,-1.5,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60,150.5,61.5,-2.2,1,0,0,2,3,0,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
79,164,92.5,-1.1,1,0,0,1,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
78,158,67,-0.2,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68,147,48,-2.3,1,0,0,2,3,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
59,161.2,62.2,-1.7,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
65,157.1,67,-2.3,1,4,0,2,3,4,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70,156.3,61.7,-2.1,1,4,0,2,3,4,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
64,157,63,-0.8,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55,155.5,87.1,-0.9,1,1,0,1,4,0,1,2,1,1,8,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
60,154,64,-1.6,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
59,157.9,77.7,-0.4,1,1,0,1,1,0,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
86,164,55.9,-2.3,2,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51,163,85,-3.4,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
59,155,60,-2.1,1,0,0,2,5,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
61,147,91,-2.6,1,0,0,2,2,0,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
71,155,99,-2.4,1,0,0,2,2,0,1,0,1,3,6,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
83,160.5,70.6,-1.1,1,0,1,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62,160,91,-1.3,1,0,0,1,4,0,1,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
67,154,56,-0.7,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
61,161.2,65.5,-2.6,1,0,0,2,3,4,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73,155.5,87.1,-0.9,1,0,0,2,2,0,1,1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
64,152,78,-1.4,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
75,173.7,125.2,-0.4,2,0,0,2,3,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
85,151,59,1.8,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
88,175,85,-0.5,2,0,0,2,4,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
60,161.9,82.1,-0.6,1,0,0,2,4,0,1,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
88,175,102,-0.2,2,0,0,2,4,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51,173.99,97.52235955,-0.1,1,0,0,2,3,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52,155.6,82.8,-0.3,1,0,0,2,3,0,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58,162,88,-1.3,1,0,0,2,4,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52,157.226,78.47148001,-1.3,1,0,1,2,4,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53,166,82,0,1,0,0,2,7,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69,153.4,96,-0.6,1,0,0,2,5,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70,179.4,120.7,0.4,2,0,0,2,5,0,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
51,171.5,64.41011654,-0.7,1,0,0,2,4,0,1,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
80,170,81,-0.7,2,0,0,2,4,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
60,170.18,96.16158244,0.3,1,0,0,2,4,0,1,0,1,8,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
72,153.924,117.0268315,-0.8,1,0,0,2,3,0,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54,158,82,-0.7,1,0,0,2,4,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51,174,77.1107029,1,1,0,0,2,4,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
63,174.5,99.8,0.1,2,0,0,2,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52,173,55.4,-1.3,2,0,0,2,3,1,1,0,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
57,160.2,77,-0.8,1,0,0,1,4,0,1,0,1,5,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
66,170,84,-1.4,2,0,0,1,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54,157.48,59.87419284,0.3,1,0,1,1,4,0,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
54,157,86,-0.5,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52,168,78.1,-0.7,2,0,0,2,3,0,1,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56,174.1,140.4,-0.6,1,0,0,2,4,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55,168.6,142.8,-0.7,1,0,0,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51,159,96,-1,1,0,0,2,2,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51,172,87.5,-0.4,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56,161,61,-0.4,1,0,0,2,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58,155,87.6,-1.1,1,0,0,2,3,0,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73,177,83,-0.8,2,2,0,1,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58,167.64,77.1107029,0.2,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53,168.91,49.44156833,-2.3,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
53,169.6,92.2,-0.3,2,0,0,2,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
57,166.6,101.3,-0.1,2,0,0,2,4,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62,151,60,0.5,1,0,0,2,3,1,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54,160,88,-0.6,1,0,0,1,3,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70,168,95.3,1.1,2,0,0,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
53,155,82,-0.7,1,0,0,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
59,160,91,-0.2,1,0,1,2,4,0,1,0,1,3,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
58,166,86,0,1,0,0,1,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
84,177.2,100.2,-0.1,2,0,0,2,2,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
51,154,125,-2.4,1,0,1,2,3,0,1,0,1,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
55,162,60.9,-1.7,1,0,0,2,4,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
91,172,51.25593781,-1.9,2,0,0,2,3,0,1,0,0,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
51,164.5,76.5,-1.5,1,0,1,2,4,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
64,179,108,-0.6,2,0,0,2,3,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67,154,75,-1.5,2,0,0,2,3,0,1,0,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
65,172,71.64897769,-0.9,1,0,0,2,5,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
55,169,84.2,-0.6,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
85,164,85.7,0.7,2,0,0,2,2,1,1,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
81,220.98,68.49244787,-1.7,1,0,1,2,2,0,1,1,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
53,181.61,100.2439138,-1.3,2,0,0,2,4,0,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52,159.8,66.3,-2,1,0,0,2,3,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69,157,64.6,0.722,1,0,0,2,3,0,2,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
63,170,111,1.6,1,0,0,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
76,173.9,97,-0.1,2,0,0,2,4,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
64,147,71,-0.6,1,0,1,2,2,0,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
52,160,52,-0.5,1,0,0,2,3,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
54,162,131,-1.8,1,0,0,2,3,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53,163,84,-0.8,1,0,0,2,4,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62,174.8,90.6,-0.4,2,0,0,2,4,1,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,170,99,-0.3,1,0,0,1,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54,171,80,-1.2,1,0,1,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
57,158,80,-1.5,1,0,0,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67,177,100.3,0.2,2,0,0,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56,165.1,111.1301307,-0.8,1,0,0,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
68,177,102,-1,2,0,0,2,2,0,1,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
84,176,78,0.1,2,0,1,1,2,0,1,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
50,162.5,95.43583465,1.9,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53,178,77,-1.8,2,0,0,2,5,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
61,155.2,72.8,-0.7,1,0,0,1,3,0,1,0,2,1,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
65,177,109,-1.6,2,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
53,153,46,-2.2,1,0,0,2,2,0,1,0,1,3,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54,160,88.1,-0.1,1,0,0,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,166.3,82.3,-0.8,1,0,0,2,3,0,1,0,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
79,182.6,94.4,-1,2,0,0,1,3,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58,162,111,-0.7,1,0,1,2,3,0,1,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
57,180,86,-1.3,1,0,0,2,4,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53,161.29,63.5029318,-1.1,1,0,0,1,4,0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56,155,87,-0.7,1,0,0,2,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54,185.2,90.4,-0.4,2,0,0,2,3,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53,164.5,59.69275589,-1.4,1,0,0,2,4,0,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
61,180.4,62.7,-1.9,2,0,0,2,3,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
64,168.5,69.7,-1.1,2,0,0,2,3,0,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
74,176,98.2,-1,2,0,0,2,2,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
57,161.1,67.3,-0.3,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,156,71,-1.2,1,0,0,2,4,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51,181.6,108.6,-1.1,2,0,0,2,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56,149.1,82,-1.2,1,0,0,2,3,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
52,160,73,-1.8,1,0,0,2,3,0,1,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
56,161,68,-0.5,1,0,0,1,3,0,1,0,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
59,172,127,-0.6,2,0,0,2,4,0,1,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
76,173,97,-1,2,0,0,2,3,0,1,1,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
58,158,97,0.2,1,0,0,2,4,0,1,1,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
60,151,66,-0.8,1,0,0,2,3,0,1,1,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
66,167,98,0.4,1,0,0,2,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
88,169,82,-0.4,2,0,0,2,3,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52,162,71,-0.6,1,2,0,2,4,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
84,147.32,60.32778521,-3.1,1,0,0,1,3,0,1,0,0,1,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
88,150.8,51.3,-2.3,1,0,0,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,150.1,47.1,-3.7,1,1,1,2,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
73,161,78,-3.4,1,1,0,1,4,0,0,0,1,1,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
75,150,54,-3,1,1,0,2,3,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
89,152,63,-4,1,0,0,2,3,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
79,154.94,58.05982336,-3,1,0,1,2,4,0,1,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
67,173.482,52.16312255,-4.2,2,0,1,2,3,1,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
86,152,60,-3.5,1,2,0,4,3,0,1,1,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
88,148.5,42.5,-2.8,1,2,1,1,3,0,1,0,2,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
84,152,54,-2.9,1,0,1,2,2,0,1,1,2,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
88,157.48,50.34875307,-3.2,1,0,0,2,4,0,1,1,1,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
93,153,55,-3.5,1,0,0,2,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
82,151,48.9,-3.3,1,0,0,2,1,0,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
74,152,67.3,-3,1,0,1,1,2,0,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
80,150,56,-3.1,1,0,1,2,3,0,1,1,0,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
68,146.8,78,-3.6,1,0,0,2,3,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
83,154.6,85.6,-4,2,0,1,2,3,0,1,1,1,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
79,150,65,-3.1,1,0,0,1,2,0,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
82,139,67.5,-2.9,1,0,1,2,1,0,1,1,1,3,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
88,162.56,68.0388555,-2.6,1,0,1,2,3,0,1,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
91,149.5,57.2,-3.1,1,0,1,4,3,0,1,0,0,1,6,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
90,140,48,-3.1,1,2,1,4,7,0,1,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
88,150.2,52.6,-2.8,1,1,0,3,3,0,1,0,1,1,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
81,156,61,-2.9,1,0,0,1,3,0,1,0,2,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
80,155.6,54.3,-2.8,1,0,0,2,3,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,154,125.5,-3.7,1,0,1,2,2,0,1,1,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
